influencer_id,constituency_id,name,category,sub_category,influence_level,influence_score,reach_estimate,location_ward,location_mandal,contact_phone,contact_email,political_leaning,engagement_history,key_issues,relationship_strength,last_interaction_date,next_followup_date,notes,added_by,verified,created_at,updated_at
b6aa66e8-166e-493b-9979-8a662dd7942b,PC09,Influencer_51_PC09,community,community_local,low,74,27946,Yakutpura,Karwan,+917846828874,influencer51@example.com,neutral,"[{""date"": ""2025-09-13"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-07-20"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-05-17"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-07-16"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}]","[""Employment"", ""Employment"", ""Employment"", ""Healthcare""]",strong,2025-07-29,2025-12-21,Key influencer in community sector,coordinator_5,True,2025-10-24 05:50:00,2025-11-08 05:50:00
3991cc03-1bc1-40cf-a81e-d4ec4dd83896,PC09,Influencer_52_PC09,women,,high,45,40421,Yakutpura,Bahadurpura,+919307112000,influencer52@example.com,neutral,"[{""date"": ""2025-03-28"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Education"", ""Employment""]",weak,2025-05-29,2025-07-20,Key influencer in women sector,coordinator_4,False,2025-06-08 08:37:00,2025-06-10 08:37:00
5b758b57-c252-4054-9dca-faa1d20837d6,PC09,Influencer_53_PC09,youth,youth_local,low,44,30824,Goshamahal,Charminar,+919399049214,influencer53@example.com,neutral,"[{""date"": ""2025-08-19"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Employment"", ""Employment""]",weak,2025-10-17,,Key influencer in youth sector,coordinator_2,True,2025-10-30 16:47:00,2025-11-21 16:47:00
268fc097-e747-45c3-b13f-d2c159f20cc3,PC09,Influencer_54_PC09,women,women_local,high,86,30347,Bahadurpura,Bahadurpura,+918677395089,influencer54@example.com,neutral,"[{""date"": ""2025-07-30"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-07-08"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2025-10-20"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-11-14"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Education""]",moderate,2025-09-25,2025-12-24,Key influencer in women sector,coordinator_3,True,2025-12-16 08:18:00,2025-12-24 08:18:00
24fd1d01-afc9-4dfd-8e37-9ae6b087a0db,PC09,Influencer_55_PC09,women,,high,66,35927,Charminar,Charminar,+918620489540,influencer55@example.com,neutral,"[{""date"": ""2024-09-12"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Healthcare""]",none,2024-11-12,2025-03-20,Key influencer in women sector,coordinator_3,False,2025-01-31 19:25:00,2025-02-03 19:25:00
76e78a8e-76fb-4b12-a58d-d708f85a1b95,PC10,Influencer_1_PC10,youth,youth_local,medium,87,4306,Tandur,Vicarabad,+918679299667,influencer1@example.com,favorable,"[{""date"": ""2024-11-27"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-12-06"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Education""]",weak,2024-12-27,,,coordinator_3,True,2025-03-22 22:36:00,2025-04-06 22:36:00
2a230e12-a978-4de1-a013-8d832138cbd2,PC10,Influencer_2_PC10,women,women_local,low,94,21661,Maheshwaram,Kalwakurthy,+917134174084,influencer2@example.com,opposition,"[{""date"": ""2024-10-29"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-10-18"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-09-16"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Healthcare"", ""Employment"", ""Employment""]",none,2024-12-24,2025-03-09,Key influencer in women sector,coordinator_3,True,2025-01-13 14:12:00,2025-02-06 14:12:00
b7cd0b6b-e116-4b16-b638-ea2721058e25,PC10,Influencer_3_PC10,religious,religious_local,low,66,5773,Tandur,Chevella,+919756390423,influencer3@example.com,opposition,"[{""date"": ""2025-03-03"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Employment""]",none,2025-07-01,2025-09-29,,coordinator_5,False,2025-08-27 11:20:00,2025-08-28 11:20:00
47500223-34a5-4a6b-a3bd-96a20f67d729,PC10,Influencer_4_PC10,youth,youth_local,high,48,31350,Shadnagar,Chevella,+919587629192,influencer4@example.com,favorable,"[{""date"": ""2024-09-10"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Employment"", ""Healthcare""]",none,2025-02-01,2025-03-09,Key influencer in youth sector,coordinator_2,False,2025-02-02 12:00:00,2025-02-27 12:00:00
56f73896-cc25-421b-b071-0defc76dc6d5,PC10,Influencer_5_PC10,media,,low,44,37894,Maheshwaram,Kalwakurthy,+917869919268,influencer5@example.com,opposition,"[{""date"": ""2025-02-07"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2024-11-08"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-10-25"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Infrastructure"", ""Education"", ""Education""]",weak,2025-01-12,2025-04-28,,coordinator_3,True,2025-04-11 22:24:00,2025-05-03 22:24:00
e5848d70-8401-4a60-9656-499dd08fca10,PC10,Influencer_6_PC10,religious,,low,85,30476,Chevella,Tandur,+917076992212,influencer6@example.com,unknown,"[{""date"": ""2024-10-29"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-10-20"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2025-03-03"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-12-20"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Education"", ""Employment""]",strong,2025-03-29,,Key influencer in religious sector,coordinator_1,True,2025-04-05 01:51:00,2025-04-24 01:51:00
12878eb9-bab1-40cf-97df-1c70d38d8ed2,PC10,Influencer_7_PC10,women,,low,49,40406,Shadnagar,Tandur,+918542585864,influencer7@example.com,unknown,"[{""date"": ""2025-05-13"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-03-11"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-03-14"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Employment"", ""Employment"", ""Employment"", ""Employment""]",strong,2025-04-17,2025-07-28,Key influencer in women sector,coordinator_4,False,2025-07-15 17:09:00,2025-07-22 17:09:00
1d7f4870-0130-411e-8763-0be1acbf3b87,PC10,Influencer_8_PC10,business,,medium,87,17113,Chevella,Tandur,+918842192921,influencer8@example.com,neutral,"[{""date"": ""2025-04-20"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-05-10"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-08-02"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-04-15"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Education"", ""Infrastructure""]",weak,2025-08-06,,Key influencer in business sector,coordinator_2,True,2025-09-04 16:15:00,2025-09-16 16:15:00
c62cb8b1-fc6a-4531-a031-dc1ed8f8ba13,PC10,Influencer_9_PC10,youth,,medium,93,33435,Maheshwaram,Kalwakurthy,+917197980080,influencer9@example.com,opposition,"[{""date"": ""2024-10-28"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-12-02"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-09-29"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-10-23"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Infrastructure""]",weak,2024-11-10,2025-03-12,Key influencer in youth sector,coordinator_3,False,2025-02-01 22:31:00,2025-02-12 22:31:00
ea2112f1-44d7-47a4-8a20-2b6c91606e3d,PC10,Influencer_10_PC10,religious,,high,59,33792,Vicarabad,Pargi,+918743518851,influencer10@example.com,neutral,"[{""date"": ""2025-04-01"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-06-02"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Healthcare""]",none,2025-08-03,,,coordinator_1,True,2025-09-20 10:07:00,2025-09-28 10:07:00
1ae2b3a8-2650-463a-a843-ad202c7f32ba,PC10,Influencer_11_PC10,women,,low,93,25206,Maheshwaram,Tandur,+918291466266,influencer11@example.com,neutral,"[{""date"": ""2024-12-03"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Education"", ""Infrastructure""]",weak,2024-12-06,2025-03-30,,coordinator_4,False,2025-02-18 20:53:00,2025-03-05 20:53:00
19777e73-4136-4725-9fce-62183d3d7867,PC10,Influencer_12_PC10,business,business_local,medium,87,21129,Shadnagar,Chevella,+918065408226,influencer12@example.com,favorable,"[{""date"": ""2024-12-08"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Employment"", ""Employment"", ""Employment""]",moderate,2025-02-13,,Key influencer in business sector,coordinator_3,True,2025-02-17 12:08:00,2025-03-12 12:08:00
6bcedd1b-ac16-47da-80f1-7cce3a47b86f,PC10,Influencer_13_PC10,community,community_local,medium,50,32982,Vicarabad,Shadnagar,+917389931724,influencer13@example.com,unknown,"[{""date"": ""2025-06-29"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-01"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-06-15"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-02-20"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Healthcare""]",strong,2025-07-07,,Key influencer in community sector,coordinator_3,False,2025-08-02 10:17:00,2025-08-05 10:17:00
11f11f82-2fae-419c-849d-711898166b3f,PC10,Influencer_14_PC10,business,business_local,high,52,7995,Pargi,Shadnagar,+919111149873,influencer14@example.com,favorable,"[{""date"": ""2025-08-30"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-05"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-09-21"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-07-21"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Employment"", ""Education""]",moderate,2025-09-28,2025-12-07,,coordinator_1,True,2025-10-21 17:13:00,2025-11-09 17:13:00
eab3bfd6-158d-4878-813a-bac527a34fe7,PC10,Influencer_15_PC10,youth,,low,78,17827,Pargi,Pargi,+917905211906,influencer15@example.com,favorable,"[{""date"": ""2025-07-19"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-08-12"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-21"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Employment"", ""Healthcare"", ""Healthcare"", ""Healthcare""]",weak,2025-08-23,,,coordinator_5,False,2025-10-01 05:12:00,2025-10-22 05:12:00
5519a1d0-2b4d-41fd-a3d7-ce02e13bfb21,PC10,Influencer_16_PC10,women,,low,80,42116,Shadnagar,Shadnagar,+917777422542,influencer16@example.com,favorable,"[{""date"": ""2025-04-27"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-04-24"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-17"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-09"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Employment"", ""Healthcare""]",weak,2025-07-05,2025-11-09,,coordinator_3,False,2025-09-20 20:43:00,2025-09-26 20:43:00
e6cde4d6-d788-4ec8-815c-5991bf52a6da,PC10,Influencer_17_PC10,media,,medium,55,29705,Chevella,Kalwakurthy,+917613893799,influencer17@example.com,neutral,"[{""date"": ""2024-09-26"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-11-04"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-11-05"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2024-09-25"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Education"", ""Employment"", ""Employment""]",strong,2024-12-22,,,coordinator_4,True,2025-02-24 16:12:00,2025-03-04 16:12:00
59e86efa-ca64-4ad1-a326-b697d9b0481f,PC10,Influencer_18_PC10,media,,high,55,49327,Chevella,Shadnagar,+918192691734,influencer18@example.com,opposition,"[{""date"": ""2025-05-21"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-08-03"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-08-18"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-08-16"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Education"", ""Employment""]",moderate,2025-08-22,2025-12-05,,coordinator_5,True,2025-11-09 16:16:00,2025-11-28 16:16:00
3cf97121-aa4e-47b5-829f-4c644a28b311,PC10,Influencer_19_PC10,media,,medium,59,27482,Shadnagar,Pargi,+917755863125,influencer19@example.com,favorable,"[{""date"": ""2025-08-27"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Education"", ""Employment""]",none,2025-12-21,,Key influencer in media sector,coordinator_3,False,2025-12-23 01:48:00,2025-12-26 01:48:00
3190c17c-55ab-4a64-93e9-d17e87fad7e4,PC10,Influencer_20_PC10,business,business_local,high,73,45066,Vicarabad,Maheshwaram,+917756916669,influencer20@example.com,opposition,"[{""date"": ""2024-11-24"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2024-10-18"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-12-10"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-12-05"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Infrastructure"", ""Healthcare"", ""Education""]",moderate,2025-01-09,2025-04-28,,coordinator_3,True,2025-04-09 16:45:00,2025-04-30 16:45:00
996fb91b-a21d-40bc-9fd1-8356966d1cdb,PC10,Influencer_21_PC10,women,,medium,88,27777,Maheshwaram,Maheshwaram,+918677631924,influencer21@example.com,neutral,"[{""date"": ""2025-02-04"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Education"", ""Education"", ""Healthcare"", ""Education""]",none,2025-04-16,2025-05-31,Key influencer in women sector,coordinator_2,False,2025-05-04 16:25:00,2025-05-26 16:25:00
6e394846-4106-4b62-b29c-e4efd741b6df,PC10,Influencer_22_PC10,religious,religious_local,low,82,49262,Chevella,Vicarabad,+919049028756,influencer22@example.com,neutral,"[{""date"": ""2025-05-20"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-03"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-04-13"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Education""]",strong,2025-06-08,2025-10-25,,coordinator_3,True,2025-08-28 23:52:00,2025-09-07 23:52:00
de02601f-0d3f-4409-a765-ecb34a6224b8,PC10,Influencer_23_PC10,media,media_local,medium,96,15618,Maheshwaram,Kalwakurthy,+917707438651,influencer23@example.com,favorable,"[{""date"": ""2025-02-21"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}, {""date"": ""2025-02-19"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2024-11-03"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Healthcare"", ""Employment"", ""Healthcare""]",weak,2025-01-31,2025-05-13,,coordinator_4,False,2025-03-27 06:53:00,2025-04-18 06:53:00
fe22fde3-0a99-4f19-b8ed-b78bddf07b10,PC10,Influencer_24_PC10,youth,,high,99,45112,Tandur,Shadnagar,+919166349553,influencer24@example.com,favorable,"[{""date"": ""2025-01-19"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-01-07"", ""event"": ""Meeting"", ""outcome"": ""Positive""}]","[""Employment"", ""Infrastructure"", ""Infrastructure"", ""Infrastructure""]",moderate,2025-03-09,,,coordinator_2,False,2025-05-22 08:01:00,2025-06-10 08:01:00
cdbc147a-0ec2-4ed1-ae31-bff108397e3f,PC10,Influencer_25_PC10,youth,youth_local,high,85,22491,Maheshwaram,Pargi,+917857471246,influencer25@example.com,neutral,"[{""date"": ""2025-03-21"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-16"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-04-27"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Employment"", ""Healthcare""]",moderate,2025-07-24,,,coordinator_1,False,2025-08-30 10:10:00,2025-09-04 10:10:00
4f0499c5-e06c-4a8a-92f9-840dd5e4815a,PC10,Influencer_26_PC10,women,,medium,99,28675,Vicarabad,Shadnagar,+918553223044,influencer26@example.com,opposition,"[{""date"": ""2025-05-31"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Employment"", ""Healthcare""]",weak,2025-10-02,2025-12-20,Key influencer in women sector,coordinator_2,False,2025-10-28 20:25:00,2025-11-26 20:25:00
74d199c2-bedc-4633-ae22-bc6e95ed99c2,PC10,Influencer_27_PC10,women,,medium,53,40536,Pargi,Tandur,+917559755900,influencer27@example.com,unknown,"[{""date"": ""2025-03-08"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-03-15"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Healthcare""]",weak,2025-06-15,,Key influencer in women sector,coordinator_2,True,2025-07-08 08:35:00,2025-07-17 08:35:00
395db3d4-0f48-4a66-beeb-fb6f43422202,PC10,Influencer_28_PC10,community,community_local,medium,66,20869,Tandur,Tandur,+918308395038,influencer28@example.com,favorable,"[{""date"": ""2025-05-22"", ""event"": ""Event"", ""outcome"": ""Positive""}]","[""Employment"", ""Infrastructure"", ""Healthcare""]",strong,2025-09-22,2025-12-05,,coordinator_2,False,2025-10-06 21:12:00,2025-10-07 21:12:00
13a883c6-abd3-4211-a483-c981c7643ab1,PC10,Influencer_29_PC10,media,,low,92,20820,Maheshwaram,Shadnagar,+917236691873,influencer29@example.com,neutral,"[{""date"": ""2025-04-10"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-19"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Employment"", ""Healthcare"", ""Healthcare"", ""Employment""]",moderate,2025-06-28,2025-10-24,Key influencer in media sector,coordinator_3,True,2025-09-18 18:27:00,2025-10-11 18:27:00
950bf568-75c2-40cc-8b64-46dc01a081c7,PC10,Influencer_30_PC10,youth,youth_local,low,41,12511,Chevella,Maheshwaram,+919584708535,influencer30@example.com,neutral,"[{""date"": ""2025-01-24"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-03-19"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-01-07"", ""event"": ""Meeting"", ""outcome"": ""Positive""}]","[""Education"", ""Education""]",none,2025-02-08,2025-05-12,,coordinator_3,False,2025-04-19 15:55:00,2025-04-30 15:55:00
e491c23d-ced6-4f98-a776-7c8820184de4,PC10,Influencer_31_PC10,media,,low,91,27735,Pargi,Pargi,+917148190023,influencer31@example.com,neutral,"[{""date"": ""2025-11-11"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Infrastructure""]",strong,2025-10-23,2026-01-07,,coordinator_4,False,2025-12-30 12:06:00,2026-01-16 12:06:00
27b36ede-eb10-4010-9cb9-4f8f1be7724a,PC10,Influencer_32_PC10,women,women_local,low,86,19457,Chevella,Kalwakurthy,+917700614730,influencer32@example.com,neutral,"[{""date"": ""2025-08-24"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-09-03"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-05-27"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Employment"", ""Education"", ""Education""]",none,2025-10-01,2025-12-11,Key influencer in women sector,coordinator_2,False,2025-11-21 10:44:00,2025-12-21 10:44:00
d49ec9b2-6830-4d93-99d5-4fc2040df6f4,PC10,Influencer_33_PC10,business,business_local,high,45,33625,Kalwakurthy,Kalwakurthy,+918550977036,influencer33@example.com,opposition,"[{""date"": ""2025-08-23"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Healthcare"", ""Education"", ""Employment""]",moderate,2025-08-26,2025-11-10,,coordinator_1,False,2025-09-23 15:01:00,2025-09-24 15:01:00
dab45d8a-ddb3-47dd-acf5-52fe1bc1d7b4,PC10,Influencer_34_PC10,business,business_local,medium,75,47942,Kalwakurthy,Tandur,+917153307051,influencer34@example.com,opposition,"[{""date"": ""2024-10-13"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Healthcare"", ""Employment"", ""Healthcare""]",none,2025-02-05,2025-03-17,,coordinator_1,True,2025-02-10 01:33:00,2025-02-11 01:33:00
352134d3-a508-4812-85f7-144fcc82ae80,PC10,Influencer_35_PC10,community,community_local,medium,61,45087,Chevella,Shadnagar,+918247092972,influencer35@example.com,opposition,"[{""date"": ""2025-05-09"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-05-10"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-07-11"", ""event"": ""Meeting"", ""outcome"": ""Positive""}]","[""Healthcare"", ""Employment"", ""Employment"", ""Healthcare""]",none,2025-07-12,2025-09-20,Key influencer in community sector,coordinator_1,True,2025-09-03 09:34:00,2025-09-14 09:34:00
133fc6ae-0af4-40ed-a72e-fce70637749e,PC10,Influencer_36_PC10,women,women_local,high,56,2208,Shadnagar,Kalwakurthy,+918912912474,influencer36@example.com,neutral,"[{""date"": ""2025-01-30"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Infrastructure"", ""Infrastructure"", ""Education""]",strong,2025-05-06,,,coordinator_1,False,2025-06-07 22:48:00,2025-07-04 22:48:00
e9a25853-8de2-49c9-8769-8f31ca25fbdf,PC10,Influencer_37_PC10,media,,medium,52,25168,Tandur,Kalwakurthy,+917655155132,influencer37@example.com,unknown,"[{""date"": ""2025-09-24"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-08-12"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-09-12"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-06-03"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Employment"", ""Healthcare""]",moderate,2025-09-05,2025-11-16,Key influencer in media sector,coordinator_2,False,2025-10-30 11:16:00,2025-11-05 11:16:00
45ca0b67-0949-4e02-baba-123e75eed9aa,PC10,Influencer_38_PC10,media,,high,61,39490,Pargi,Tandur,+917145903266,influencer38@example.com,unknown,"[{""date"": ""2025-05-10"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-15"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-07-13"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-04-25"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Employment"", ""Infrastructure"", ""Healthcare""]",moderate,2025-07-12,,Key influencer in media sector,coordinator_2,False,2025-08-13 08:15:00,2025-09-03 08:15:00
8b9d09b7-551c-4adb-9791-861c26105f53,PC10,Influencer_39_PC10,community,community_local,high,40,34636,Kalwakurthy,Chevella,+918713981804,influencer39@example.com,unknown,"[{""date"": ""2025-04-14"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-02-23"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Infrastructure"", ""Employment""]",strong,2025-03-28,,,coordinator_2,True,2025-06-21 13:46:00,2025-07-20 13:46:00
a79de4af-fc3a-4b06-9aca-02943373d98f,PC10,Influencer_40_PC10,women,,medium,77,37173,Maheshwaram,Shadnagar,+919436776682,influencer40@example.com,opposition,"[{""date"": ""2024-10-21"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2024-11-11"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-02-12"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Education""]",none,2025-02-21,2025-06-01,Key influencer in women sector,coordinator_1,False,2025-04-02 23:42:00,2025-04-26 23:42:00
e8094487-4cc0-4b13-a2ea-2eabade298f1,PC10,Influencer_41_PC10,community,,low,67,11421,Kalwakurthy,Kalwakurthy,+917388542929,influencer41@example.com,opposition,"[{""date"": ""2025-01-31"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-01-30"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2024-11-11"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-12-04"", ""event"": ""Meeting"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Healthcare"", ""Healthcare"", ""Education""]",weak,2025-01-08,2025-03-17,,coordinator_3,True,2025-03-10 04:27:00,2025-04-04 04:27:00
406a991f-cc61-4365-9101-79d9d2d0b9cb,PC10,Influencer_42_PC10,religious,,low,44,13039,Kalwakurthy,Tandur,+919844349302,influencer42@example.com,unknown,"[{""date"": ""2025-09-24"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-08-13"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-06-27"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-07-12"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Infrastructure"", ""Employment""]",weak,2025-09-15,2026-01-28,,coordinator_4,False,2025-12-06 06:15:00,2025-12-19 06:15:00
daf94b8f-d237-423e-8dcf-475b48bd0ae9,PC10,Influencer_43_PC10,women,women_local,medium,72,5784,Maheshwaram,Chevella,+917367160785,influencer43@example.com,favorable,"[{""date"": ""2024-07-26"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-08-19"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2024-08-20"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Employment"", ""Infrastructure""]",none,2024-11-22,2025-02-08,,coordinator_2,False,2025-01-09 08:05:00,2025-01-16 08:05:00
