escalation_id,constituency_id,original_issue_id,issue_type,issue_category,issue_description,escalation_level,escalation_reason,escalated_from,escalated_to,escalated_at,original_report_date,days_since_reported,sla_breached,sla_deadline,status,priority,complainant_name,complainant_contact,complainant_location,assigned_to,assigned_at,actions_taken,resolution_time_hours,resolution_notes,resolved_by,resolved_at,complainant_satisfied,satisfaction_score,feedback,root_cause,preventive_measures,created_at,updated_at
731b0a44-bde6-45c6-805a-6e29a732454f,PC09,5a3ff490-150d-493e-8c81-6da6ee1bb17c,grievance,water_supply,Issue in Hyderabad requiring escalation,4,VIP complaint,officer_level_2,officer_level_3,2025-10-22 15:35:00,2025-10-16 15:35:00,6,False,2025-11-09 15:35:00,closed,p2_medium,Complainant_18,+91-9105205654,Malakpet,resolver_5,2025-10-22 23:35:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_6"", ""action_at"": ""2025-10-23T15:35:00"", ""notes"": ""Action notes 92""}]",228.0,Issue resolved through coordination,resolver_5,2025-11-01 03:35:00,False,3.0,Feedback from complainant,Resource shortage,"[""Measure 1""]",2025-10-22 15:35:00,2025-11-01 03:35:00
600e06af-c05b-4347-be74-778726f6b187,PC09,f5fcde0c-7928-4311-8455-c813db442fdf,grievance,water_supply,Issue in Hyderabad requiring escalation,2,No action taken,officer_level_1,officer_level_3,2025-07-22 20:48:00,2025-07-20 14:48:00,2,False,2025-08-10 14:48:00,under_review,p2_medium,Complainant_79,+91-7114101221,Chandrayangutta,resolver_7,2025-07-23 01:48:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-07-25T21:48:00"", ""notes"": ""Action notes 24""}, {""action"": ""Team deployed"", ""action_by"": ""officer_3"", ""action_at"": ""2025-07-25T23:48:00"", ""notes"": ""Action notes 26""}]",,,,,,,,,[],2025-07-22 20:48:00,2025-07-23 20:48:00
899998e1-5d1c-4f53-bd3f-f3f5ac4a6781,PC09,d284567a-c5ab-4253-8d66-5a0449e8774e,feedback,law_order,Issue in Hyderabad requiring escalation,4,VIP complaint,officer_level_1,officer_level_2,2025-01-20 03:30:00,2025-01-09 17:30:00,11,False,2025-01-23 17:30:00,resolved,p3_low,Complainant_196,+91-9928931681,Bahadurpura,resolver_9,2025-01-20 16:30:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_7"", ""action_at"": ""2025-01-22T13:30:00"", ""notes"": ""Action notes 10""}]",230.0,Issue resolved through immediate intervention,resolver_15,2025-01-29 17:30:00,False,4.0,Feedback from complainant,Technical issue,"[""Measure 1""]",2025-01-20 03:30:00,2025-01-29 17:30:00
c5c6ccd2-b226-4641-a127-0f25a75f9995,PC09,f9e3ee53-b96f-434d-8e67-6719133f9e23,emergency,healthcare,Issue in Hyderabad requiring escalation,4,SLA breach,officer_level_2,officer_level_2,2025-05-14 15:06:00,2025-04-29 09:06:00,15,True,2025-05-13 09:06:00,under_review,p1_high,Complainant_626,+91-8887057267,Goshamahal,resolver_8,2025-05-15 01:06:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_9"", ""action_at"": ""2025-05-17T08:06:00"", ""notes"": ""Action notes 68""}]",,,,,,,,,[],2025-05-14 15:06:00,2025-05-15 15:06:00
c34acdb6-fa93-41d2-9193-ef6db5f21889,PC09,f70db6e1-1a4c-4dfc-8f4e-7f15a7097fd4,feedback,roads,Issue in Hyderabad requiring escalation,2,Requires senior attention,officer_level_2,officer_level_2,2025-11-06 07:43:00,2025-10-31 18:43:00,6,False,2025-11-13 18:43:00,resolved,p2_medium,Complainant_903,+91-8635158958,Goshamahal,resolver_9,2025-11-06 21:43:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_10"", ""action_at"": ""2025-11-07T15:43:00"", ""notes"": ""Action notes 89""}]",188.0,Issue resolved through immediate intervention,resolver_8,2025-11-14 03:43:00,False,2.0,,Resource shortage,"[""Measure 1""]",2025-11-06 07:43:00,2025-11-14 03:43:00
8fdb8a6e-37b0-460d-9a53-fd4364628762,PC09,826be600-9726-45bc-8e87-6d1dfa28c975,grievance,infrastructure,Issue in Hyderabad requiring escalation,4,SLA breach,officer_level_3,officer_level_2,2025-07-30 10:05:00,2025-07-14 19:05:00,16,True,2025-07-26 19:05:00,action_initiated,p2_medium,Complainant_57,+91-7498465319,Yakutpura,resolver_6,2025-07-30 17:05:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_1"", ""action_at"": ""2025-08-03T10:05:00"", ""notes"": ""Action notes 44""}, {""action"": ""Site inspection"", ""action_by"": ""officer_4"", ""action_at"": ""2025-08-01T16:05:00"", ""notes"": ""Action notes 86""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_5"", ""action_at"": ""2025-08-01T01:05:00"", ""notes"": ""Action notes 7""}, {""action"": ""Team deployed"", ""action_by"": ""officer_10"", ""action_at"": ""2025-08-01T03:05:00"", ""notes"": ""Action notes 84""}]",,,,,,,,,[],2025-07-30 10:05:00,2025-07-31 10:05:00
d6edd989-fddf-403d-94d0-44dc0865075f,PC09,4b32333c-efb5-4961-91a5-edc043907e3a,feedback,water_supply,Issue in Hyderabad requiring escalation,2,VIP complaint,officer_level_2,officer_level_3,2025-09-10 22:24:00,2025-09-06 16:24:00,4,False,2025-09-18 16:24:00,escalated,p2_medium,Complainant_412,+91-9443310431,Goshamahal,resolver_2,2025-09-11 16:24:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_7"", ""action_at"": ""2025-09-12T04:24:00"", ""notes"": ""Action notes 23""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_6"", ""action_at"": ""2025-09-13T20:24:00"", ""notes"": ""Action notes 86""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_5"", ""action_at"": ""2025-09-14T04:24:00"", ""notes"": ""Action notes 29""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_6"", ""action_at"": ""2025-09-14T12:24:00"", ""notes"": ""Action notes 98""}]",,,,,,,,,[],2025-09-10 22:24:00,2025-09-11 22:24:00
e3b8e4c2-62ca-4e20-991f-a1a265168f19,PC09,ee4eb5a8-409a-47c3-b835-1c1228e40821,complaint,sanitation,Issue in Hyderabad requiring escalation,3,Requires senior attention,officer_level_3,officer_level_2,2025-07-27 00:49:00,2025-07-19 11:49:00,8,False,2025-08-17 11:49:00,resolved,p1_high,Complainant_580,+91-9440370168,Chandrayangutta,resolver_15,2025-07-27 21:49:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_9"", ""action_at"": ""2025-07-30T23:49:00"", ""notes"": ""Action notes 95""}, {""action"": ""Team deployed"", ""action_by"": ""officer_8"", ""action_at"": ""2025-07-30T05:49:00"", ""notes"": ""Action notes 46""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_9"", ""action_at"": ""2025-07-29T23:49:00"", ""notes"": ""Action notes 74""}]",82.0,Issue resolved through immediate intervention,resolver_4,2025-07-30 10:49:00,True,3.0,Feedback from complainant,Administrative delay,"[""Measure 1"", ""Measure 2""]",2025-07-27 00:49:00,2025-07-30 10:49:00
51c808f2-d782-4c71-9878-c6fc889ee102,PC09,ee0e18fd-f4f3-4551-89d5-486f7170d53f,emergency,electricity,Issue in Hyderabad requiring escalation,3,SLA breach,officer_level_3,officer_level_3,2025-10-24 19:54:00,2025-10-11 15:54:00,13,False,2025-11-09 15:54:00,action_initiated,p3_low,Complainant_216,+91-8928123352,Malakpet,resolver_9,2025-10-25 18:54:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_10"", ""action_at"": ""2025-10-28T03:54:00"", ""notes"": ""Action notes 45""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_8"", ""action_at"": ""2025-10-28T15:54:00"", ""notes"": ""Action notes 83""}]",,,,,,,,,[],2025-10-24 19:54:00,2025-10-25 19:54:00
843ff700-adb5-471d-af9c-8e44c39c5de1,PC09,0b29adc9-e914-4967-8adb-767e4b960e46,grievance,education,Issue in Hyderabad requiring escalation,3,SLA breach,officer_level_1,officer_level_2,2025-11-04 09:51:00,2025-10-26 08:51:00,9,False,2025-11-05 08:51:00,resolved,p2_medium,Complainant_379,+91-7818811852,Bahadurpura,resolver_3,2025-11-04 21:51:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_6"", ""action_at"": ""2025-11-05T15:51:00"", ""notes"": ""Action notes 34""}, {""action"": ""Team deployed"", ""action_by"": ""officer_10"", ""action_at"": ""2025-11-06T17:51:00"", ""notes"": ""Action notes 75""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_2"", ""action_at"": ""2025-11-08T00:51:00"", ""notes"": ""Action notes 35""}]",215.0,Issue resolved through resource deployment,resolver_7,2025-11-13 08:51:00,False,5.0,,Resource shortage,"[""Measure 1""]",2025-11-04 09:51:00,2025-11-13 08:51:00
743192af-4836-4bfe-846e-ef6b14919841,PC09,98e64406-781e-4b1c-b19a-b109a2323325,emergency,roads,Issue in Hyderabad requiring escalation,2,Complex issue,officer_level_1,officer_level_4,2025-07-02 06:40:00,2025-06-27 19:40:00,5,False,2025-07-06 19:40:00,under_review,p2_medium,Complainant_725,+91-7104780982,Goshamahal,resolver_4,2025-07-02 09:40:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_4"", ""action_at"": ""2025-07-04T07:40:00"", ""notes"": ""Action notes 28""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_9"", ""action_at"": ""2025-07-04T09:40:00"", ""notes"": ""Action notes 73""}, {""action"": ""Site inspection"", ""action_by"": ""officer_10"", ""action_at"": ""2025-07-05T19:40:00"", ""notes"": ""Action notes 42""}]",,,,,,,,,[],2025-07-02 06:40:00,2025-07-03 10:40:00
accbe08d-6054-4cb5-9dfd-08e0aa105f8e,PC09,8b401f55-a6fa-477e-bda4-43c1fa60cda2,service_request,infrastructure,Issue in Hyderabad requiring escalation,2,Complex issue,officer_level_1,officer_level_4,2025-02-04 18:15:00,2025-01-27 19:15:00,8,False,2025-02-14 19:15:00,under_review,p0_critical,Complainant_211,+91-7012770214,Karwan,resolver_6,2025-02-05 14:15:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_7"", ""action_at"": ""2025-02-05T17:15:00"", ""notes"": ""Action notes 46""}]",,,,,,,,,[],2025-02-04 18:15:00,2025-02-05 05:15:00
994ffcc3-c035-46ed-b04f-3e436001ebd0,PC09,a59a06e2-11fd-4064-bc9b-ef7456e43f3e,complaint,law_order,Issue in Hyderabad requiring escalation,1,SLA breach,officer_level_3,officer_level_4,2025-12-03 06:10:00,2025-11-26 13:10:00,7,False,2025-12-24 13:10:00,escalated,p0_critical,Complainant_458,+91-8050402837,Karwan,resolver_9,2025-12-03 18:10:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_7"", ""action_at"": ""2025-12-07T10:10:00"", ""notes"": ""Action notes 34""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_8"", ""action_at"": ""2025-12-06T21:10:00"", ""notes"": ""Action notes 87""}, {""action"": ""Team deployed"", ""action_by"": ""officer_8"", ""action_at"": ""2025-12-05T02:10:00"", ""notes"": ""Action notes 93""}, {""action"": ""Team deployed"", ""action_by"": ""officer_2"", ""action_at"": ""2025-12-06T05:10:00"", ""notes"": ""Action notes 21""}]",,,,,,,,,[],2025-12-03 06:10:00,2025-12-05 06:10:00
1b848213-a949-4013-a5cc-877d7781d182,PC09,0ab28d75-8d06-47f3-8cf8-320b444b7c48,emergency,healthcare,Issue in Hyderabad requiring escalation,3,SLA breach,officer_level_3,officer_level_4,2025-01-26 08:06:00,2025-01-10 10:06:00,16,True,2025-01-18 10:06:00,under_review,p3_low,Complainant_65,+91-9510871284,Bahadurpura,resolver_2,2025-01-26 16:06:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_4"", ""action_at"": ""2025-01-27T15:06:00"", ""notes"": ""Action notes 81""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-01-28T15:06:00"", ""notes"": ""Action notes 10""}]",,,,,,,,,[],2025-01-26 08:06:00,2025-01-28 01:06:00
30d684e8-1e96-488f-965d-b1301077a434,PC09,51a71e6b-e5ac-46e0-84a9-e05a05d052ea,service_request,law_order,Issue in Hyderabad requiring escalation,4,SLA breach,officer_level_1,officer_level_3,2025-05-21 17:36:00,2025-05-10 20:36:00,11,False,2025-06-02 20:36:00,action_initiated,p3_low,Complainant_762,+91-7294613852,Chandrayangutta,resolver_6,2025-05-22 14:36:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_4"", ""action_at"": ""2025-05-25T08:36:00"", ""notes"": ""Action notes 82""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_2"", ""action_at"": ""2025-05-22T00:36:00"", ""notes"": ""Action notes 55""}]",,,,,,,,,[],2025-05-21 17:36:00,2025-05-22 06:36:00
668fe032-bfbc-46a6-81a4-c5e48e5a9494,PC09,a993bfd1-b2f6-4c22-a14b-d0410a820ce1,feedback,law_order,Issue in Hyderabad requiring escalation,4,Requires senior attention,officer_level_3,officer_level_3,2025-11-30 03:37:00,2025-11-27 09:37:00,3,False,2025-12-26 09:37:00,action_initiated,p2_medium,Complainant_445,+91-8401782096,Charminar,resolver_5,2025-11-30 10:37:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_4"", ""action_at"": ""2025-12-02T15:37:00"", ""notes"": ""Action notes 8""}]",,,,,,,,,[],2025-11-30 03:37:00,2025-11-30 23:37:00
fadee1a5-aaf5-403b-971f-b130b7290535,PC09,494a5433-4a42-4049-bc56-fe4d24fb258c,grievance,education,Issue in Hyderabad requiring escalation,4,SLA breach,officer_level_2,officer_level_3,2025-08-15 04:28:00,2025-08-08 18:28:00,7,False,2025-08-27 18:28:00,action_initiated,p3_low,Complainant_387,+91-8903557970,Bahadurpura,resolver_4,2025-08-15 09:28:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_9"", ""action_at"": ""2025-08-18T13:28:00"", ""notes"": ""Action notes 81""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_1"", ""action_at"": ""2025-08-18T20:28:00"", ""notes"": ""Action notes 5""}]",,,,,,,,,[],2025-08-15 04:28:00,2025-08-15 08:28:00
70666258-4351-4d99-95fc-8cb046587db1,PC09,1333b45f-4576-4417-b16f-9a827a8aada3,service_request,sanitation,Issue in Hyderabad requiring escalation,1,Requires senior attention,officer_level_3,officer_level_2,2025-04-27 22:07:00,2025-04-24 15:07:00,3,False,2025-05-10 15:07:00,escalated,p0_critical,Complainant_680,+91-8875136375,Karwan,resolver_12,2025-04-28 06:07:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_2"", ""action_at"": ""2025-04-28T17:07:00"", ""notes"": ""Action notes 33""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_7"", ""action_at"": ""2025-04-29T05:07:00"", ""notes"": ""Action notes 29""}, {""action"": ""Site inspection"", ""action_by"": ""officer_8"", ""action_at"": ""2025-05-01T04:07:00"", ""notes"": ""Action notes 92""}]",,,,,,,,,[],2025-04-27 22:07:00,2025-04-28 20:07:00
0c64c0a9-d430-4ee5-8c6a-551f1f8aa404,PC09,68ba1b42-c982-40fa-8902-84377f7ed0d7,emergency,sanitation,Issue in Hyderabad requiring escalation,1,VIP complaint,officer_level_1,officer_level_4,2025-09-10 12:25:00,2025-08-31 12:25:00,10,False,2025-09-16 12:25:00,action_initiated,p3_low,Complainant_525,+91-7304177891,Bahadurpura,resolver_10,2025-09-10 21:25:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_8"", ""action_at"": ""2025-09-11T05:25:00"", ""notes"": ""Action notes 6""}]",,,,,,,,,[],2025-09-10 12:25:00,2025-09-11 04:25:00
d5418367-706b-4dff-af29-382e46d9c4cc,PC09,faba412c-4675-4985-b6e3-8e2bbbf06fe4,complaint,law_order,Issue in Hyderabad requiring escalation,4,Complex issue,officer_level_1,officer_level_3,2025-07-15 11:26:00,2025-07-07 12:26:00,8,False,2025-07-26 12:26:00,resolved,p3_low,Complainant_596,+91-7160538264,Charminar,resolver_5,2025-07-16 10:26:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_2"", ""action_at"": ""2025-07-17T21:26:00"", ""notes"": ""Action notes 75""}, {""action"": ""Site inspection"", ""action_by"": ""officer_8"", ""action_at"": ""2025-07-16T13:26:00"", ""notes"": ""Action notes 97""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-07-16T19:26:00"", ""notes"": ""Action notes 16""}, {""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-07-18T20:26:00"", ""notes"": ""Action notes 14""}]",51.0,Issue resolved through coordination,resolver_15,2025-07-17 14:26:00,False,3.0,,Resource shortage,"[""Measure 1""]",2025-07-15 11:26:00,2025-07-17 14:26:00
9b4b788f-01bd-496d-b55e-4c3c69e05af1,PC09,dcbc3bbf-04e1-4676-893d-e7bf0d1d9cef,feedback,electricity,Issue in Hyderabad requiring escalation,4,Complex issue,officer_level_2,officer_level_2,2025-11-27 15:50:00,2025-11-17 20:50:00,10,False,2025-12-16 20:50:00,escalated,p0_critical,Complainant_963,+91-7121137727,Karwan,resolver_15,2025-11-27 19:50:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_2"", ""action_at"": ""2025-11-28T18:50:00"", ""notes"": ""Action notes 31""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_8"", ""action_at"": ""2025-12-01T07:50:00"", ""notes"": ""Action notes 20""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_9"", ""action_at"": ""2025-11-28T05:50:00"", ""notes"": ""Action notes 23""}]",,,,,,,,,[],2025-11-27 15:50:00,2025-11-28 01:50:00
702f71ac-f692-4160-b18c-cbaeef283ead,PC09,797e8582-cc39-47d2-9da8-dba6976b520d,emergency,sanitation,Issue in Hyderabad requiring escalation,2,Complex issue,officer_level_3,officer_level_2,2025-04-09 07:57:00,2025-04-05 10:57:00,4,False,2025-04-19 10:57:00,resolved,p3_low,Complainant_710,+91-8166402813,Malakpet,resolver_5,2025-04-09 19:57:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_8"", ""action_at"": ""2025-04-10T21:57:00"", ""notes"": ""Action notes 76""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_7"", ""action_at"": ""2025-04-10T03:57:00"", ""notes"": ""Action notes 72""}, {""action"": ""Site inspection"", ""action_by"": ""officer_1"", ""action_at"": ""2025-04-12T10:57:00"", ""notes"": ""Action notes 63""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_8"", ""action_at"": ""2025-04-09T13:57:00"", ""notes"": ""Action notes 3""}]",119.0,Issue resolved through resource deployment,resolver_1,2025-04-14 06:57:00,True,2.0,,Technical issue,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-04-09 07:57:00,2025-04-14 06:57:00
bf311e7f-0861-4f71-854d-af702a4cf940,PC09,a10db15c-a0ba-4bd0-b86d-4beae92aac2d,service_request,water_supply,Issue in Hyderabad requiring escalation,4,No action taken,officer_level_3,officer_level_3,2025-03-03 03:57:00,2025-02-26 14:57:00,5,False,2025-03-19 14:57:00,resolved,p1_high,Complainant_235,+91-9225564780,Charminar,resolver_15,2025-03-03 23:57:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_7"", ""action_at"": ""2025-03-04T07:57:00"", ""notes"": ""Action notes 24""}, {""action"": ""Site inspection"", ""action_by"": ""officer_6"", ""action_at"": ""2025-03-04T23:57:00"", ""notes"": ""Action notes 14""}]",70.0,Issue resolved through resource deployment,resolver_11,2025-03-06 01:57:00,True,5.0,,Coordination gap,"[""Measure 1"", ""Measure 2""]",2025-03-03 03:57:00,2025-03-06 01:57:00
ff8b4c63-e3ed-4b58-8520-a7227419dd46,PC09,4c097fa1-0152-48cb-96b0-ecfa46e4cb8e,grievance,water_supply,Issue in Hyderabad requiring escalation,1,No action taken,officer_level_2,officer_level_3,2025-08-08 17:46:00,2025-08-04 10:46:00,4,False,2025-08-13 10:46:00,closed,p1_high,Complainant_364,+91-8444509568,Goshamahal,resolver_13,2025-08-09 17:46:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_4"", ""action_at"": ""2025-08-10T09:46:00"", ""notes"": ""Action notes 72""}]",85.0,Issue resolved through resource deployment,resolver_12,2025-08-12 06:46:00,True,5.0,Feedback from complainant,Administrative delay,"[""Measure 1"", ""Measure 2""]",2025-08-08 17:46:00,2025-08-12 06:46:00
2ce568db-c839-4da4-af9a-46faf02c67b6,PC09,96526d05-5825-4f91-944a-f2411fefc2b4,complaint,infrastructure,Issue in Hyderabad requiring escalation,3,Requires senior attention,officer_level_3,officer_level_3,2025-11-05 19:11:00,2025-10-30 16:11:00,6,False,2025-11-26 16:11:00,under_review,p0_critical,Complainant_398,+91-7219328650,Chandrayangutta,resolver_6,2025-11-06 03:11:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_8"", ""action_at"": ""2025-11-06T04:11:00"", ""notes"": ""Action notes 88""}, {""action"": ""Site inspection"", ""action_by"": ""officer_4"", ""action_at"": ""2025-11-06T15:11:00"", ""notes"": ""Action notes 78""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_6"", ""action_at"": ""2025-11-09T05:11:00"", ""notes"": ""Action notes 47""}, {""action"": ""Site inspection"", ""action_by"": ""officer_2"", ""action_at"": ""2025-11-07T16:11:00"", ""notes"": ""Action notes 94""}]",,,,,,,,,[],2025-11-05 19:11:00,2025-11-07 10:11:00
ac136fe3-caca-41fa-8a8c-f3ae79260c87,PC09,310eef08-e45d-4576-8188-a1f126e5325e,emergency,education,Issue in Hyderabad requiring escalation,2,Complex issue,officer_level_2,officer_level_4,2025-12-04 00:20:00,2025-11-22 19:20:00,12,True,2025-12-03 19:20:00,escalated,p3_low,Complainant_756,+91-9981714075,Goshamahal,resolver_5,2025-12-04 16:20:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_2"", ""action_at"": ""2025-12-07T05:20:00"", ""notes"": ""Action notes 23""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_3"", ""action_at"": ""2025-12-06T09:20:00"", ""notes"": ""Action notes 23""}, {""action"": ""Team deployed"", ""action_by"": ""officer_2"", ""action_at"": ""2025-12-04T19:20:00"", ""notes"": ""Action notes 36""}, {""action"": ""Team deployed"", ""action_by"": ""officer_1"", ""action_at"": ""2025-12-07T10:20:00"", ""notes"": ""Action notes 9""}]",,,,,,,,,[],2025-12-04 00:20:00,2025-12-04 19:20:00
0f128f9e-a162-45c6-8c34-8e2599c149f6,PC09,33247a2d-a365-4b94-8de8-d18bb01a19e6,complaint,education,Issue in Hyderabad requiring escalation,3,No action taken,officer_level_1,officer_level_3,2025-09-01 14:30:00,2025-08-24 10:30:00,8,False,2025-09-09 10:30:00,under_review,p0_critical,Complainant_593,+91-8543431288,Bahadurpura,resolver_6,2025-09-02 07:30:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_8"", ""action_at"": ""2025-09-03T16:30:00"", ""notes"": ""Action notes 78""}, {""action"": ""Site inspection"", ""action_by"": ""officer_10"", ""action_at"": ""2025-09-03T09:30:00"", ""notes"": ""Action notes 21""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_2"", ""action_at"": ""2025-09-05T06:30:00"", ""notes"": ""Action notes 48""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_3"", ""action_at"": ""2025-09-04T12:30:00"", ""notes"": ""Action notes 78""}]",,,,,,,,,[],2025-09-01 14:30:00,2025-09-03 02:30:00
e447e445-1a51-43b5-a54e-7a0b6741a2c0,PC09,ae497b92-3e80-4937-8d11-05751ec9768c,service_request,water_supply,Issue in Hyderabad requiring escalation,1,No action taken,officer_level_1,officer_level_3,2025-03-01 08:06:00,2025-02-20 14:06:00,9,False,2025-03-15 14:06:00,resolved,p1_high,Complainant_903,+91-7110083367,Chandrayangutta,resolver_4,2025-03-01 12:06:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_2"", ""action_at"": ""2025-03-04T22:06:00"", ""notes"": ""Action notes 48""}, {""action"": ""Team deployed"", ""action_by"": ""officer_9"", ""action_at"": ""2025-03-05T01:06:00"", ""notes"": ""Action notes 72""}, {""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-03-04T17:06:00"", ""notes"": ""Action notes 27""}, {""action"": ""Team deployed"", ""action_by"": ""officer_4"", ""action_at"": ""2025-03-03T09:06:00"", ""notes"": ""Action notes 62""}]",18.0,Issue resolved through resource deployment,resolver_6,2025-03-02 02:06:00,True,4.0,,Resource shortage,"[""Measure 1""]",2025-03-01 08:06:00,2025-03-02 02:06:00
d4319738-e819-429f-a63b-0a4280cac62a,PC09,2d655c2d-4589-4c93-a333-3f6dd24a0edf,emergency,electricity,Issue in Hyderabad requiring escalation,2,SLA breach,officer_level_2,officer_level_3,2025-08-21 18:40:00,2025-08-15 10:40:00,6,False,2025-08-22 10:40:00,action_initiated,p0_critical,Complainant_789,+91-8493741671,Malakpet,resolver_12,2025-08-22 17:40:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-08-25T18:40:00"", ""notes"": ""Action notes 31""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_6"", ""action_at"": ""2025-08-21T22:40:00"", ""notes"": ""Action notes 53""}]",,,,,,,,,[],2025-08-21 18:40:00,2025-08-22 04:40:00
e266bb9d-a0ef-48de-a012-b5a575edc8ca,PC09,96b1e4af-e583-4825-b4a2-542b0927ab22,emergency,healthcare,Issue in Hyderabad requiring escalation,3,VIP complaint,officer_level_2,officer_level_2,2025-06-14 12:11:00,2025-06-03 14:11:00,11,False,2025-06-20 14:11:00,escalated,p3_low,Complainant_151,+91-7319025257,Chandrayangutta,resolver_14,2025-06-15 04:11:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_7"", ""action_at"": ""2025-06-17T05:11:00"", ""notes"": ""Action notes 74""}, {""action"": ""Team deployed"", ""action_by"": ""officer_10"", ""action_at"": ""2025-06-14T22:11:00"", ""notes"": ""Action notes 31""}]",,,,,,,,,[],2025-06-14 12:11:00,2025-06-14 20:11:00
beed334b-c522-4526-9c77-0636f8ae1b65,PC09,f84828fa-c4df-4b29-b20f-5a0f0dfdd8d2,feedback,education,Issue in Hyderabad requiring escalation,1,Requires senior attention,officer_level_1,officer_level_4,2025-06-30 20:28:00,2025-06-24 14:28:00,6,False,2025-07-22 14:28:00,closed,p0_critical,Complainant_616,+91-7554557435,Bahadurpura,resolver_6,2025-06-30 21:28:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_8"", ""action_at"": ""2025-07-03T13:28:00"", ""notes"": ""Action notes 12""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_3"", ""action_at"": ""2025-07-02T18:28:00"", ""notes"": ""Action notes 59""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_5"", ""action_at"": ""2025-07-03T09:28:00"", ""notes"": ""Action notes 89""}]",71.0,Issue resolved through resource deployment,resolver_15,2025-07-03 19:28:00,True,1.0,Feedback from complainant,Coordination gap,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-06-30 20:28:00,2025-07-03 19:28:00
